image,mask
data/ISIC2018_Task1-2_Training_Input/ISIC_0000206.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000206_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000143.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000143_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013935.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013935_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013106.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013106_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012233.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012233_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000045.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000045_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015464.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015464_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012550.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012550_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015368.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015368_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000474.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000474_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000218.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000218_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013124.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013124_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013844.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013844_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000023.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000023_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014092.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014092_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011143.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011143_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000122.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000122_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0008992.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0008992_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011397.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011397_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013778.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013778_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010367.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010367_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015617.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015617_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012702.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012702_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013136.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013136_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014518.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014518_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010374.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010374_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0004985.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0004985_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000152.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000152_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0001118.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0001118_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014365.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014365_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000546.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000546_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014157.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014157_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010581.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010581_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014784.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014784_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013511.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013511_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0009961.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0009961_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015040.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015040_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000469.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000469_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012517.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012517_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013304.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013304_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000006.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000006_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014117.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014117_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014987.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014987_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012740.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012740_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015985.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015985_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011109.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011109_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010567.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010567_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014941.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014941_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014238.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014238_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015157.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015157_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015984.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015984_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015060.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015060_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013048.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013048_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014525.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014525_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000321.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000321_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000293.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000293_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014651.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014651_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000507.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000507_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010447.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010447_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011102.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011102_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000511.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000511_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0009975.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0009975_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010014.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010014_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014542.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014542_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014046.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014046_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012494.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012494_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010473.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010473_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012281.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012281_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010344.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010344_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013287.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013287_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010360.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010360_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014093.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014093_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000062.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000062_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011372.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011372_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013765.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013765_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000008.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000008_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015110.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015110_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011402.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011402_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0009165.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0009165_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0009910.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0009910_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000066.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000066_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013065.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013065_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014625.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014625_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000343.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000343_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010562.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010562_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010018.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010018_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013588.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013588_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000026.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000026_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000071.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000071_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012725.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012725_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014441.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014441_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013798.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013798_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013184.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013184_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012713.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012713_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013597.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013597_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013314.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013314_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0002885.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0002885_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013713.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013713_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012773.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012773_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013438.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013438_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000281.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000281_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015132.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015132_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000496.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000496_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014998.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014998_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010094.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010094_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015057.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015057_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014596.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014596_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015011.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015011_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000258.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000258_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014915.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014915_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000166.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000166_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015037.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015037_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010492.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010492_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012338.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012338_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000223.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000223_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0016072.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0016072_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015445.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015445_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010457.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010457_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000449.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000449_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011326.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011326_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014867.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014867_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013793.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013793_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0009941.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0009941_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013921.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013921_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011127.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011127_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015256.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015256_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0009083.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0009083_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013792.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013792_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010574.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010574_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000271.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000271_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0016057.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0016057_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012213.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012213_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013874.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013874_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013306.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013306_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014854.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014854_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0007528.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0007528_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0002476.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0002476_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014185.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014185_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013397.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013397_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010861.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010861_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014302.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014302_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013257.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013257_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013394.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013394_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015627.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015627_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013946.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013946_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013233.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013233_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0001190.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0001190_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013998.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013998_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000263.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000263_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0003346.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0003346_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000004.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000004_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000517.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000517_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013836.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013836_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010571.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010571_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010176.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010176_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013953.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013953_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014952.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014952_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0001186.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0001186_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000353.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000353_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000040.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000040_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014603.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014603_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012737.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012737_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013600.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013600_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000447.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000447_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011119.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011119_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014832.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014832_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014337.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014337_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000092.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000092_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010604.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010604_segmentation.png
